category,name,addr,tel
IGSE아카데미,IGSE대구성당,대구 달서구 당산로90 3층(예건빌딩),053-246-0003
IGSE아카데미,IGSE대구매천,대구 북구 매전로14 3층(화성빌딩),053-314-0549
스마트랜드,대구수성,대구 수성구  동원로 934층(만촌동),010-8279-0883
스마트랜드,대구달서,대구 달서구  조암로 17407호(타요키즈 건물 4층),010-9384-7410
윤선생영어교실,교실중구동부,대전 중구 목동로42 401호(대아플러스상가),042-255-6655
윤선생영어교실,교실유성서부,대전 유성구 어은로57 314호(한빛프라자),042-822-2229
윤선생영어교실,교실둔산중부,대전 서구 둔산로137번길13 4층 2호(신명빌딩),042-488-1412
윤선생영어교실,교실도안,대전 서구 도안북로93번길11 507호 (에프엠프라임4차빌딩),042-487-4004
윤선생영어교실,교실대전서,대전 서구 괴정로11번길95 2층,042-535-0582
윤선생영어교실,교실대전가오,"대전 동구 동구청로95, 203호 (예시티)",042-271-0505
영어숲,숲둔산동부,대전 서구 문예로37 4층(주니빌딩),042-483-0505
영어숲,숲둔산월평,대전 서구 청사서로42 2층(효성프라자),042-487-0594
영어숲,숲유성노은,대전 유성구 반석동로42 302호(에이스프라자),042-826-0594
영어숲,숲유성상대,대전 유성구 월드컵대로298 3층(열림빌딩),042-824-1012
영어숲,숲유성송강,대전 유성구 송강로15 202호(한솔아파트 상가),042-936-0582
영어숲,숲도안,대전 유성구 동서대로691,042-824-1222
영어숲,숲대전내동,대전 서구 도산로253번길51 303호,042-527-0202
영어숲,숲대전동,대전 동구 계족로167 903호(대동클리닉),042-623-0594
영어숲,숲대전둔산북,대전 서구 신갈마로269 2층,042-486-0588
영어숲,숲대전문화,대전 중구 보문산로177번길41-9,042-583-5111
영어숲,숲대전정림,대전 서구 정림로64 3층,042-585-0594
우리집앞영어교실,가수원우미린,대전 서구 도안동로77 304호(도안18단지린풀하우스 상가),042-541-0059
우리집앞영어교실,가오은어송,"대전 동구 동구청로 95203-2호(가오동, 예시티)",010-8818-5812
우리집앞영어교실,내동롯데,대전 서구 신갈마로46 206호(롯데아파트상가),010-3369-3049
우리집앞영어교실,대전가장,대전 서구 갈마로313번길39,010-9803-2330
우리집앞영어교실,대전관저원앙,"대전 서구 관저북로14, 415동 104호 (관저동, 원앙마을 4단지)",010-9455-3012
우리집앞영어교실,대전도마,"대전 서구 배재로184, 3층 (도마동)",010-2263-7099
우리집앞영어교실,대흥,대전 중구 수도산로11 (대흥동),010-3936-1015
우리집앞영어교실,도안수목토,대전 서구 도안동로177 212호(도안수목토아파트상가),010-8817-2776
우리집앞영어교실,둔산향촌,"대전 서구 둔산로 14상가동 306호 (둔산동, 그린코아)",010-3232-5805
우리집앞영어교실,문화센트럴파크,대전 중구 서문로96 303호(센트럴파크2단지 상가),042-222-0588
우리집앞영어교실,산내,대전 동구 산내로1295 3층,042-274-9270
우리집앞영어교실,한밭자이,"대전 동구 대전로 935상가동 209호 (삼성동, 한밭자이아파트)",042-621-0582
우리집앞영어교실,월평하나로,대전 서구 청사로5 2층 202호(하나로아파트상가),010-8859-5740
우리집앞영어교실,유등,대전 중구 수침로122 110동 104호(푸른뫼아파트),070-7556-8594
우리집앞영어교실,복수초록,"대전 서구 복수동로21-20 상가동 108호 (복수동, 초록마을2단지)",010-9084-0749
우리집앞영어교실,봉명,대전 유성구 봉명서로47-7 103호(봉명동),010-8419-6003
우리집앞영어교실,둔산꿈나무,대전 서구 청사로253 202동 102호(꿈나무아파트),042-485-0507
웰스터디,웰스터디대전서,대전 서구 괴정로11번길 95 (갈마동)2층,
웰스터디,웰스터디둔산중부,대전 서구 둔산로137번길13 4층 2호(신명빌딩),
웰스터디,웰스터디유성서부,대전 유성구 어은로57 314호(한빛프라자),042-822-2229
웰스터디,웰스터디중구동부,"대전 중구 목동로42 401호(목동, 목동복합빌딩)",
웰스터디,웰스터디도안,"대전 서구 도안북로93번길 11 (도안동, 에프엠프라임4차빌딩)507호",042-487-4004
웰스터디,웰스터디대전가오,"대전 동구 동구청로 95 (가오동, 예시티)203호",042-271-0505
IGSE아카데미,IGSE유성서부,대전 유성구 어은로57 313호(한빛프라자),042-822-2229
IGSE아카데미,IGSE중구대성,대전 중구 목동로42 206호(목동복합빌딩),042-255-6655
IGSE아카데미,IGSE유성테크노,대전 유성구 테크노4로137 301호,042-671-0582
IGSE아카데미,IGSE유성장대,대전 유성구 문화원로12 4층 (영일빌딩),042-823-8889
IGSE아카데미,IGSE대전비래,대전 대덕구 비래서로43 3층(비래프라자),042-625-2202
윤선생영어교실,교실부산양정,부산 부산진구 거제대로62 3층 1호,051-867-7862
윤선생영어교실,교실부산문현,부산 남구 수영로25 301호(남광빌딩),051-631-9961
윤선생영어교실,교실부산구서,부산 금정구 남산로37번길91 501호(서정빌),051-583-6042
윤선생영어교실,교실부산광안,부산 수영구 수영로628 3층,051-759-0589
윤선생영어교실,교실부산거제,부산 연제구 교대로13 2층,051-503-6373
윤선생영어교실,교실부산명지국제신도시,부산 강서구 명지국제8로265 503호 (SM빌딩),051-201-0551
윤선생영어교실,교실해운중앙,부산 해운대구 해운대로407 2층(신세계프라자),051-747-0606
윤선생영어교실,교실북부산,부산 사상구 백양대로496  2층,051-336-0579
윤선생영어교실,교실부산하단,부산 사하구 하신중앙로265 355동 501중-2호(가락타운아파트 상가),051-208-7840
윤선생영어교실,교실부산초읍,"부산 부산진구 성지로102, 4층 402호 (초읍동)",051-818-6265
윤선생영어교실,교실부산용호,부산 남구 용호로54 202호(대영빌딩 A동),051-611-0507
윤선생영어교실,교실부산영도,부산 영도구 대교로22 205호(미광마린타워 B동),051-405-1191
윤선생영어교실,교실부산연산,부산 연제구 과정로238 3층(해주빌딩),051-758-7723
영어숲,숲부산거제,부산 연제구 교대로13 3층,051-503-1707
영어숲,숲부산금곡중앙,부산 북구 효열로224 301호(화성빌딩),051-361-0567
영어숲,숲부산다대,부산 사하구 장평로119 301호(장림월더하임아파트 상가동),051-261-7080
영어숲,숲부산대연,부산 남구 수영로185,051-611-4001
영어숲,숲부산명륜,"부산 동래구 동래로79번길42 2,3층",051-554-0509
영어숲,숲부산명지,부산 강서구 명지오션시티4로75 802호(서린프라자),051-941-5700
영어숲,숲부산모라,부산 사상구 백양대로880 306호(우신프라자),051-316-5455
영어숲,숲부산몰운대,부산 사하구 다대로702 6층(형제빌딩),051-265-0595
영어숲,숲부산반송,부산 해운대구 신반송로182번길5 2층,051-545-6555
영어숲,숲부산부곡동현,"부산 금정구 동부곡로6번길48 1,2층",051-515-0575
영어숲,숲부산반여,부산 해운대구 반여로114 201호(산봉빌딩A동),051-521-0536
영어숲,숲부산감만,"부산 남구 전선등로1 3,4층",051-633-9119
영어숲,숲부산초읍,부산 부산진구 성지로102 4층(명지빌딩),051-806-6265
영어숲,숲부산좌동중앙,부산 해운대구 좌동순환로78 601호(건우빌딩),051-702-0802
영어숲,숲부산정관신도시,부산 기장군 정관면 정관4로45 601호(제일빌딩),051-727-3066
영어숲,숲부산재송,부산 해운대구 재반로111-1 3층,051-783-0575
영어숲,숲부산장전,부산 금정구 식물원로44번길2 2층(유니스빌딩),051-512-2020
영어숲,숲부산용호중앙,부산 남구 동명로137 3층(원진빌딩),051-623-0594
영어숲,숲부산연산,부산 연제구 과정로238 해주빌딩 3층,051-758-7725
영어숲,숲부산양정,부산 부산진구 거제대로62 3층(명진빌딩),051-867-7866
영어숲,숲부산신호,부산 강서구 신호산단2로21 503호(허브원상가),051-972-0505
영어숲,숲부산신만덕,부산 북구 만덕2로29 6층(영광빌딩),051-337-7544
영어숲,숲부산사하,부산 사하구 낙동대로237 3층,051-206-9267
우리집앞영어교실,부산남항,부산 영도구 남항새싹길190 1층(영선동4가),010-4875-3670
우리집앞영어교실,정관정원,부산 기장군 정관읍 정관2로40 101호(현진에버빌아파트 상가),051-728-2505
우리집앞영어교실,교동초,"부산 동래구 시실로 49상가 127동 103호 (명륜동, 명륜2차아이파크아파트)",051-555-8181
우리집앞영어교실,명지초,부산 강서구 명지국제8로270 6층(모아진상가),051-248-0505
우리집앞영어교실,온천초,부산 동래구 충렬대로107번길102 4층 (온천동),010-2973-7302
우리집앞영어교실,부산덕천,"부산 북구 만덕대로102번길11, 1층 일부 (덕천동)",051-343-8668
우리집앞영어교실,부산연지,부산 부산진구 동평로235번길33 2층,051-819-3505
우리집앞영어교실,부산장전초,"부산 금정구 금샘로246번길18, 2층 일부 (구서동, 구서에스케이뷰1단지)",051-514-0594
우리집앞영어교실,해림,부산 해운대구 해운대로435 3층(해운대자이아파트 상가),010-2913-9332
우리집앞영어교실,해원초,부산 해운대구 마린시티2로33 104동 828호(해운대두산위브더제니스),010-2575-1854
우리집앞영어교실,(명)부산다대1,부산 사하구 다대로473 3층 31호(다대포현대아파트 제1상가),010-2758-1233
우리집앞영어교실,(명)부산삼어,부산 해운대구 삼어로77 205호(일동미라주아파트상가),010-3220-4893
우리집앞영어교실,엄궁초,부산 사상구 엄궁로193-6,010-5037-3285
우리집앞영어교실,기장교리,부산 기장군 기장읍 차성로461 3층(이진캐스빌블루1차아파트 상가),051-721-9878
우리집앞영어교실,기장대청초,"부산 기장군 기장읍 차성서로52, 2층 일부",010-6506-7668
우리집앞영어교실,대하,"부산 해운대구 좌동순환로175, 제7층 701호 (좌동, 대하프라자)",010-3831-3843
우리집앞영어교실,명지스위트팰리스,"부산 강서구 명지국제13로가길10, 202호 (명지동)",010-9557-2771
우리집앞영어교실,모전동일3차,"부산 기장군 정관읍 모전1길9, 309동 203호(정관동일스위트3차)",010-3156-5504
우리집앞영어교실,모전이지더원,부산 기장군 정관읍 정관1로18 321동 307호(이지더원아파트 상가),010-2797-4891
우리집앞영어교실,몰운대롯데캐슬,부산 사하구 다대낙조2길100 214동 303호(롯데캐슬몰운대아파트),051-265-3560
우리집앞영어교실,부산강동,"부산 해운대구 해운대로361, 상가동 304-2호 (우동, 센텀삼환아파트)",010-2713-7367
우리집앞영어교실,부산금강,"부산 동래구 아시아드대로195번길9 , 2층 (사직동)",010-2984-0954
우리집앞영어교실,부산다선,"부산 사하구 다송로23, 근린생활시설동 203호 (다대동, 다대 롯데캐슬 블루)",051-266-8588
우리집앞영어교실,부산달북,"부산 동래구 쇠미로 125 (온천동)125, A동 2층 (온천동)",010-3885-4617
우리집앞영어교실,부산대신1,부산 서구 망양로33번길21(서대신동3가),--
우리집앞영어교실,부산동궁,부산 사상구 엄궁로144 105호(코오롱아파트),051-315-0579
우리집앞영어교실,부산수영현대,부산 수영구 수영로741번길20 201호(현대아파트상가),010-2561-3883
우리집앞영어교실,부산수정,부산 동구 수정동로23 (수정동),010-2534-3177
우리집앞영어교실,부산을숙도,"부산 사하구 하신번영로405, 202호 일부 (하단동)",010-2549-3979
우리집앞영어교실,부산주양,부산 사상구 백양대로372-16 210호(반도보라메머드타운 상가),010-8268-3038
우리집앞영어교실,부산청동,부산 영도구 일산봉로62 203호(미주아파트상가),010-4849-4273
우리집앞영어교실,연제데시앙,"부산 연제구 월드컵대로55, 301동 206호 (연산동, 연제롯데캐슬&데시앙)",051-852-0080
우리집앞영어교실,안남초,"부산 동래구 충렬대로446번길67, 204호 (안락동, 안락경동리인아파트)",051-514-0979
우리집앞영어교실,연서,부산 연제구 과정로343번길43 C동 112호(연산자이아파트상가),010-6722-1912
우리집앞영어교실,부산송수,부산 해운대구 해운대로76번길58 4층 (재송동),010-4563-2336
우리집앞영어교실,부산수영sk뷰,"부산 수영구 망미배산로56 101동 101호 (망미동,수영SKVIEW1단지)",010-2989-7486
웰스터디,웰스터디부산초읍,부산 부산진구 성지로 1024층 402호,051-818-6265
웰스터디,웰스터디부산거제,부산 연제구 교대로 13 (거제동)2충,051-503-6373
웰스터디,웰스터디북부산,부산 사상구 백양대로496  2층,051-336-0579
웰스터디,웰스터디해운중앙,부산 해운대구 해운대로407 2층(신세계프라자),051-747-0606
웰스터디,웰스터디부산문현,부산 남구 수영로25 301호(남광빌딩),051-631-9961
웰스터디,웰스터디부산광안,부산 수영구 수영로 628 (광안동)3층,051-759-0589
웰스터디,웰스터디부산양정,부산 부산진구 거제대로 62 (양정동)3층 1호,051-867-7862
웰스터디,웰스터디부산구서,"부산 금정구 남산로37번길 91 (남산동, 서정빌)5층",051-583-6042
웰스터디,웰스터디부산연산,부산 연제구 과정로238 3층(해주빌딩),051-758-7723
웰스터디,웰스터디부산영도,"부산 영도구 대교로 22 (봉래동2가, 미광마린타워)B동 205호",051-405-1191
웰스터디,웰스터디부산용호,부산 남구 용호로54 202호(대영빌딩 A동),051-611-0507
IGSE아카데미,IGSE부산화명중앙,부산 북구 금곡대로157 3층(아영빌딩),051-333-5500
IGSE아카데미,IGSE부산화명북,부산 북구 금곡대로366,051-363-1331
IGSE아카데미,IGSE부산화명,부산 북구 화명신도시로127 802호(범서미라클),051-337-0370
IGSE아카데미,IGSE부산해운좌동,부산 해운대구 좌동순환로307 7층,051-703-0503
